GEOID,county,population,white,black,hisp,ai,deaths.male,pop.at.risk.male,pop.at.risk.male.se,deaths.female,pop.at.risk.female,pop.at.risk.female.se,ICE,ICE.se,income,income.se,college,college.se,insurance,insurance.se,rate.male,rate.female
51181,"Surry County, Virginia",6600,52.378787878787875,45.196969696969695,0.7575757575757576,0.030303030303030304,51,2986,6.123724356957945,25,3137,7.158910531638178,-0.05326086956521739,0.030392604173236366,54844,2938.6018237082067,17.6,1.6413373860182372,88.3,1.7021276595744679,0.01707970529135968,0.007969397513547976
51183,"Sussex County, Virginia",11486,38.23785477973185,55.998606999825874,2.8991816123977014,0.26989378373672296,72,4069,115.54760923532776,53,3691,12.093386622447825,-0.15810173046670162,0.029006651069662215,45801,2368.38905775076,12.6,1.458966565349544,92.8,1.1550151975683889,0.017694765298599164,0.014359252235166622
53033,"King County, Washington",2163257,60.44177830003555,6.137735830740406,9.556654618475752,0.5186161422336782,5027,645803,20.766559657295186,3060,662968,9.013878188659973,0.24470470537540998,0.0026265686818420166,89418,476.59574468085106,51.4,0.182370820668693,94.3,0.060790273556231005,0.007784107537437888,0.004615607389798603
55035,"Eau Claire County, Wisconsin",102991,90.25060442174559,0.8544435921585382,2.3769067200046607,0.38547057509879507,262,29988,261.8826072880748,195,31604,222.5196620525926,-0.02902853777636002,0.009505132844298374,55711,903.951367781155,31.8,0.790273556231003,93.3,0.42553191489361697,0.008736828064559157,0.006170105049993672
55037,"Florence County, Wisconsin",4337,97.37145492275766,0.29974636845745906,1.406502190454231,0.20751671662439475,30,2335,73.73940601876312,13,2183,72.78392679706145,-0.11890547263681592,0.025404042129778304,49128,2967.7811550151973,18.3,1.519756838905775,94.5,0.729483282674772,0.01284796573875803,0.005955107650022904
55041,"Forest County, Wisconsin",9018,79.39676203149257,0.754047460634287,2.3064981148813484,14.537591483699268,36,3656,45.20785330006281,18,3790,62.088646305101555,-0.14122611069744354,0.014720435599040828,44313,1206.079027355623,15.6,0.729483282674772,88.6,0.9118541033434651,0.009846827133479213,0.00474934036939314
55043,"Grant County, Wisconsin",51828,95.14741066604924,1.3564096627305704,1.603380412132438,0.12541483368063594,148,17032,81.70067319184096,89,16704,70.92249290598858,-0.07107881037059946,0.009308078315712016,52958,808.5106382978723,23,0.729483282674772,93,0.42553191489361697,0.00868952559887271,0.005328065134099617
55047,"Green Lake County, Wisconsin",18757,92.55211387748574,0.9436477048568535,4.787545982833076,0.29322386309111265,99,7605,62.849025449882674,44,7426,90.2219485491197,-0.04385633270321361,0.012334877613519469,53260,1030.3951367781156,19.3,0.9118541033434651,90.7,0.790273556231003,0.01301775147928994,0.005925127928898465
55049,"Iowa County, Wisconsin",23620,95.4022015241321,0.8086367485182049,1.7400508044030483,0.21591871295512277,81,9478,46.327637539594015,44,9078,31.603006186120965,0.04341637010676157,0.013260157133258973,62785,1879.0273556231002,24.3,0.9118541033434651,95.6,0.547112462006079,0.008546106773580925,0.004846882573254021
55055,"Jefferson County, Wisconsin",84652,89.76397486178708,0.7902943817039172,6.998062656523177,0.10986155081982706,261,29909,182.49315055639758,167,30248,195.86347285800895,0.03410819692083004,0.0094029945192393,63676,1330.6990881458967,24.8,0.729483282674772,95,0.303951367781155,0.008726470293222776,0.005521026183549326
55057,"Juneau County, Wisconsin",26419,91.74457776600174,2.297588856504788,2.9827018433703016,1.4875657670615845,120,10854,198.08142265240323,74,9684,48.334770093587906,-0.09050751879699248,0.01135103273078912,51056,1029.787234042553,13.6,0.48632218844984804,94.5,0.60790273556231,0.01105583195135434,0.007641470466749277
55059,"Kenosha County, Wisconsin",168330,76.05239707716984,7.074199489098794,12.918077585694766,0.3053525812392325,602,55495,205.89742591882978,354,56930,137.23611040830326,0.03505037604654463,0.006994004587055289,60929,928.8753799392097,25.7,0.547112462006079,93.5,0.303951367781155,0.010847824128299847,0.006218162655893202
56027,"Niobrara County, Wyoming",2448,89.41993464052288,0.5310457516339869,4.616013071895424,3.4313725490196076,NA,937,135.77555008174338,NA,1008,215.62699274441502,-0.16768916155419222,0.05930725843453071,39359,4697.872340425532,16.6,2.9787234042553195,84.2,3.708206686930091,NA,NA
56029,"Park County, Wyoming",29121,91.00305621372893,0.15452766045122077,5.432505751862917,0.5666014216544761,98,11368,319.83980365176564,59,11980,241.21826216105615,0.031143024129581698,0.017436041135659813,62666,2810.9422492401213,32.1,1.580547112462006,88,1.458966565349544,0.008620689655172414,0.004924874791318865
56035,"Sublette County, Wyoming",9951,89.26741031052156,0,7.34599537734901,0.43211737513817705,24,3904,84.88227141164401,15,3348,111.24297730643494,0.17221374045801527,0.04516457322077041,78680,7103.343465045593,25.2,3.03951367781155,86.6,2.796352583586626,0.006147540983606557,0.004480286738351254
56037,"Sweetwater County, Wyoming",44117,79.57703379649568,0.7616111702971644,15.962100777478069,1.069882358274588,157,15482,155.77628189169235,100,13879,81.73126696681021,0.046814945498078256,0.018031713403328802,73008,1904.5592705167173,22,0.9118541033434651,88,1.094224924012158,0.01014080868104896,0.0072051300525974495
56043,"Washakie County, Wyoming",8129,82.00270635994588,0.012301636117603642,14.183786443596999,0.3567474474105056,26,2985,246.89319553199516,24,2964,37.44996662214801,-0.03331385154880187,0.025216780755667155,53426,2221.276595744681,21.5,1.8237082066869301,84.6,1.884498480243161,0.008710217755443886,0.008097165991902834
53043,"Lincoln County, Washington",10435,91.54767609008145,0.6804024916147581,3.2678485864877813,1.3033061811212265,44,4470,66.45487190567746,25,4404,70.008928002077,-0.04503901895206243,0.01911554068466354,50744,2025.5319148936169,23.6,1.21580547112462,94.6,0.8510638297872339,0.009843400447427294,0.005676657584014532
53051,"Pend Oreille County, Washington",13219,88.56948331946441,0.22694606248581586,3.6538316060216354,3.7370451622664347,68,6064,86.1249092887766,46,6148,178.39562774911272,-0.0788654444828779,0.020442427349081936,48583,1807.90273556231,20.2,1.519756838905775,92.4,0.9118541033434651,0.011213720316622692,0.007482108002602472
53053,"Pierce County, Washington",859840,67.34962318570896,6.433871417938221,10.634071455154448,1.076246743580201,2871,260062,11.989578808281799,1913,275489,12.24744871391589,0.08034649149037296,0.004222752999925404,67868,510.0303951367781,26.4,0.24316109422492402,93.3,0.182370820668693,0.011039675154386261,0.006944015913521048
48197,"Hardeman County, Texas",3952,68.14271255060729,6.857287449392713,21.5334008097166,1.0374493927125505,27,1396,143.68803012081418,10,1377,140.9432509913121,-0.15602369980250164,0.03698163203606878,42238,6108.814589665653,14.5,1.884498480243161,84.2,1.9452887537993921,0.019340974212034383,0.007262164124909223
48199,"Hardin County, Texas",56379,86.72732755103851,5.62088720977669,5.572997037904184,0.19510810762872702,256,18547,319.70298716152155,160,19515,377.1803282251077,0.004071621290164336,0.016319803619692146,59105,2016.4133738601824,15.3,0.9118541033434651,85.2,1.21580547112462,0.013802771337682644,0.008198821419420958
48201,"Harris County, Texas",4602523,30.071158797033714,18.576941386278786,42.56280739933293,0.1770116086329172,13214,1193463,161.48916372314275,8366,1260243,135.85838214847107,0.05512521108491013,0.002026248241094248,60146,288.14589665653494,31,0.182370820668693,79.8,0.12158054711246201,0.011071981284715152,0.00663840227638638
48203,"Harrison County, Texas",66645,63.64168354715282,21.132868182159203,12.94470702978468,0.2820916797959337,327,21705,301.8174116912409,246,22500,196.2651268055535,-0.06400482405134168,0.015115509379835124,51202,1358.0547112462007,19.1,0.9726443768996961,85.1,0.790273556231003,0.015065653075328266,0.010933333333333333
48211,"Hemphill County, Texas",4061,61.610440778133466,0.8372322088155627,35.82861364196011,0.36936715094804234,10,1136,137.1905608997937,NA,1071,133.0178559442303,0.015117157974300832,0.04308215869388107,63778,5429.179331306991,21,3.3434650455927053,73.1,4.376899696048632,0.008802816901408451,NA
48213,"Henderson County, Texas",80460,78.48993288590604,6.313696246582152,12.51802137708178,0.7059408401690281,499,28110,153.33786225195655,337,30861,285.8955228750531,-0.09784685122227618,0.012143983829091484,45798,1086.9300911854102,18.2,0.6686930091185411,81.3,0.729483282674772,0.01775168979011028,0.010919931304883185
48215,"Hidalgo County, Texas",849389,6.392712879493377,0.42607097572490343,92.02862292777515,0.0722872558980632,1702,161381,348.52905187372835,1047,187902,239.72640655547315,-0.19101750262901324,0.005873775568232771,38398,541.6413373860182,18.4,0.303951367781155,69.5,0.42553191489361697,0.010546470774130784,0.0055720535172589965
48223,"Hopkins County, Texas",36240,73.55684326710816,6.961920529801325,16.674944812362032,0.12141280353200883,186,11684,228.95960342383546,93,11867,218.35464272600206,-0.056023871689668034,0.015842180636318526,51877,1498.4802431610942,18.3,1.1550151975683889,81.6,0.8510638297872339,0.01591920575145498,0.007836858515210246
48235,"Irion County, Texas",1524,71.25984251968504,3.543307086614173,24.540682414698164,0,NA,544,97.13392816107047,NA,646,63.13675633099946,0.014195583596214511,0.06024706790552897,54706,9515.50151975684,16.9,2.735562310030395,86.1,3.5866261398176293,NA,NA
48237,"Jack County, Texas",8842,77.51639900475006,4.693508256050667,16.568649626781273,0.2601221443112418,55,2908,122.58160547162042,27,2569,92.51351252654933,-0.052531645569620256,0.030265428466774952,51700,2055.9270516717324,12.6,1.458966565349544,82.6,1.7021276595744679,0.01891334250343879,0.010509926041261192
48239,"Jackson County, Texas",14820,58.819163292847506,6.390013495276653,32.88124156545209,0,51,5015,86.94107199707167,38,4902,129.98076780816461,-0.05308382661829292,0.0278336402619527,60276,3422.4924012158053,16.1,1.7021276595744679,84.2,2.066869300911854,0.010169491525423728,0.007751937984496124
48243,"Jeff Davis County, Texas",2234,63.65264100268577,0.8057296329453895,32.54252461951656,0,NA,1195,194.70811487968345,NA,1224,223.6040026475376,-0.16476190476190475,0.04522453672127513,53194,9051.671732522796,35.1,4.741641337386018,86.4,4.194528875379939,NA,NA
48249,"Jim Wells County, Texas",41192,18.042338318120024,0.6166245872985046,80.25830258302582,0.06797436395416585,198,11217,121.27963555354214,109,12148,5.5901699437494745,-0.15870581921337115,0.023620956192500993,42005,3286.93009118541,12.7,0.9726443768996961,81.6,1.458966565349544,0.01765177855041455,0.008972670398419492
48253,"Jones County, Texas",19891,53.35578905032427,14.287868885425569,27.384244130511288,0.1508219797898547,75,6349,21.563858652847827,41,5354,5.916079783099616,-0.08421240836760235,0.02399319201796003,45694,3427.963525835866,11.5,1.1550151975683889,86.1,1.7021276595744679,0.011812883918727358,0.007657825924542398
48259,"Kendall County, Texas",41982,72.89076270782716,0.6812443428135868,23.567243104187508,0.07384117002524891,102,14464,173.7850684034736,70,15682,265.984022076515,0.2306660074864044,0.021744556329551454,82390,3087.5379939209724,40.9,1.7021276595744679,90.8,0.9118541033434651,0.0070519911504424776,0.004463716362708838
51185,"Tazewell County, Virginia",42080,93.92585551330798,3.224809885931559,0.971958174904943,0.24477186311787072,275,15525,256.50048732897176,179,16888,193.15473072125366,-0.1448186832531393,0.014499067945052322,40978,1200,15.3,0.9118541033434651,89.4,0.729483282674772,0.017713365539452495,0.010599242065371862
51191,"Washington County, Virginia",54406,95.30934088152043,1.3546300040436716,1.5016726096386428,0.02205639083924567,258,20155,125.8222953216162,143,21764,164.946961172372,-0.0970847700506023,0.011549316959417672,46262,962.3100303951368,22.5,0.8510638297872339,90.9,0.60790273556231,0.012800793847680476,0.00657048336702812
51195,"Wise County, Virginia",39025,91.59256886611146,5.540038436899423,1.2325432415118514,0.11274823830877642,239,13482,199.1042440532095,152,14067,179.91317350322072,-0.21003570011900038,0.01806487428260353,38345,2059.574468085106,14.5,0.8510638297872339,88.9,0.729483282674772,0.0177273401572467,0.010805431150920594
51520,"Bristol city, Virginia",16843,87.28848779908567,7.071186843198955,0.6055928278810189,0,106,5301,167.10400952700087,96,6129,158.33508770957877,-0.16441502296676574,0.02357479536130229,37904,1632.2188449848024,24.1,1.762917933130699,88.5,1.3373860182370823,0.01999622712695718,0.01566324033284386
51550,"Chesapeake city, Virginia",237820,57.85131612143638,29.221259776301405,5.937263476578925,0.1753426961567572,706,72515,206.80909070928195,549,80424,140.23640754098062,0.13681586133206697,0.008296103360672925,75790,957.4468085106383,32.5,0.60790273556231,92.5,0.303951367781155,0.00973591670688823,0.0068263205013428824
51580,"Covington city, Virginia",5582,81.20745252597635,12.719455392332497,2.5797205302758868,0,46,2011,122.90748553281855,36,1987,112.63880326068809,-0.14860938148609382,0.03385271917331729,39432,2308.8145896656533,15.3,2.370820668693009,88,1.580547112462006,0.022874191944306316,0.018117765475591345
51610,"Falls Church city, Virginia",14067,71.74948460936945,4.549655221440251,10.670363261534087,0,18,4523,279.25123097311496,21,4705,303.77623343507304,0.45914101102242494,0.0243902121737806,124796,9297.872340425532,78.5,2.066869300911854,97.4,0.6686930091185411,0.003979659518019014,0.004463336875664187
51640,"Galax city, Virginia",6638,75.30882796022898,7.185899367279301,16.55619162398313,0,54,2150,343.5567638687965,38,2407,370.72901154347227,-0.262217359591539,0.0411830155114877,31938,2380.547112462006,12.4,1.8237082066869301,84.7,3.161094224924012,0.025116279069767444,0.01578728707935189
51678,"Lexington city, Virginia",7110,82.1097046413502,6.286919831223629,5.091420534458509,0,24,1243,321.70055952702353,13,1567,297.92406750714184,-0.20211693548387097,0.04586641433219327,36466,4400,39.5,5.045592705167174,94.4,1.7021276595744679,0.019308125502815767,0.008296107211231652
51683,"Manassas city, Virginia",41457,41.790288732903974,13.247461224883615,35.85160527775768,0.35699640591456205,119,11489,235.91311960126342,69,12202,40.202611855450385,0.17624911757784925,0.019547327740428184,78462,2426.139817629179,29.7,1.094224924012158,84.4,1.21580547112462,0.01035773348420228,0.00565481068677266
51685,"Manassas Park city, Virginia",16423,34.56128600133958,12.914814589295501,38.72008768190952,0.10351336540217987,NA,4046,356.2372804746859,NA,3902,391.8083077220288,0.1878453038674033,0.0319203862440347,80667,4674.772036474164,29.2,2.3100303951367778,81.3,2.3100303951367778,NA,NA
51710,"Norfolk city, Virginia",245592,43.45947750741067,40.86818788885631,7.882585751978892,0.33022248281702987,1035,60877,103.18672395226045,713,69534,101.83933424762753,-0.090499688049458335,0.0061230748625060024,49146,601.8237082066869,28,0.42553191489361697,87.1,0.42553191489361697,0.01700149481741873,0.010253976471941784
51730,"Petersburg city, Virginia",31827,15.018694818864486,76.93467810349703,4.782103245671914,0.2482169227385553,271,9824,143.80977018269655,177,12249,78.49363031482237,-0.2317312038571644,0.013829691165895601,36135,960.4863221884499,18,1.033434650455927,86.8,1.1550151975683889,0.027585504885993484,0.014450159196669116
51750,"Radford city, Virginia",17630,83.04027226318775,9.68803176403857,2.9041406693136698,0.022688598979013045,46,3650,94.3795528703119,34,4017,300.0166662037294,-0.22177271055535122,0.03149908668138581,36743,3826.747720364742,39.1,3.100303951367781,92.3,1.21580547112462,0.012602739726027398,0.00846402788150361
51790,"Staunton city, Virginia",24452,81.06494356289873,11.410109602486504,2.9813512187142157,0.24537870112874202,153,7505,109.75540988944462,77,9194,80.98610992015853,-0.08127376425855513,0.01668859405155055,48049,1391.4893617021276,34,1.519756838905775,89.6,1.033434650455927,0.020386409060626248,0.008375027191646726
55065,"Lafayette County, Wisconsin",16735,94.33522557514192,0.6393785479533911,3.7346877801015834,0.41828503137137735,61,6600,40.85033659592048,28,6292,61.63400035694585,-0.03787992214403354,0.01028405118504601,59629,1133.7386018237082,18.9,0.6686930091185411,91.6,0.729483282674772,0.009242424242424243,0.004450095359186269
55075,"Marinette County, Wisconsin",40537,95.40173175123961,0.7005945185879566,1.6503441300540247,0.4563731899252535,198,17815,96.55309420210209,102,17286,70.23175919767353,-0.1304277816542322,0.012069925717600495,47497,1069.9088145896656,15,0.60790273556231,94.7,0.48632218844984804,0.011114229581813078,0.005900728913571677
55077,"Marquette County, Wisconsin",15207,93.45038469126061,0.6181363845597422,3.255079897415664,0.41428289603472085,83,7071,106.81175028993766,40,6548,42.32316150761897,-0.08317986494782074,0.009495057676901408,49586,928.2674772036474,14.2,0.60790273556231,93.4,0.547112462006079,0.011738085136472917,0.006108735491753207
55083,"Oconto County, Wisconsin",37556,95.14059005218873,0.38875279582490146,1.7307487485355202,0.8866758973266589,134,16657,85.49122762014825,95,15269,69.10137480542627,-0.02132998745294856,0.010430066862299468,57105,1069.3009118541033,16,0.60790273556231,95.2,0.364741641337386,0.008044665906225611,0.006221756500098238
55085,"Oneida County, Wisconsin",35345,95.02334134955439,0.6082897156599236,1.4627245720752582,1.309944829537417,158,16210,108.09139651239593,113,16269,85.00735262317019,-0.014023242225540479,0.010569021660442084,54198,888.7537993920972,27.1,0.8510638297872339,95.4,0.48632218844984804,0.009747069710055522,0.006945724998463335
55091,"Pepin County, Wisconsin",7262,96.62627375378683,0.38556871385293306,1.6662076562930321,0.13770311209033323,22,3003,45.552167895721496,17,3063,37.416573867739416,-0.06655896607431341,0.017730014273565877,53140,1321.580547112462,19.2,0.9726443768996961,91.3,1.033434650455927,0.007326007326007326,0.00555011426705844
55093,"Pierce County, Wisconsin",41603,94.39223132947143,0.4254500877340576,1.9854337427589357,0.17306444246809125,109,14199,75.08328708840604,70,14146,63.962879860118875,0.09097416541940521,0.01193921478192401,72111,1537.386018237082,28.2,0.790273556231003,95,0.42553191489361697,0.007676596943446722,0.004948395306093595
55097,"Portage County, Wisconsin",70599,91.2505842858964,0.706808878312724,3.1501862632615194,0.3229507500106234,187,23454,149.72057306863343,113,23501,121.44443173731761,-0.02020665091511796,0.009929184853467136,57368,1172.644376899696,32,0.790273556231003,95.1,0.364741641337386,0.007973053636906285,0.004808306029530658
53063,"Spokane County, Washington",497875,84.89179010795883,1.5483806176249058,5.562239517951293,1.1902585990459453,1826,158903,210.71900721102497,1205,169757,134.55946640797887,-0.01947714986724705,0.0050177128597315886,54852,494.83282674772033,30.4,0.364741641337386,94.4,0.182370820668693,0.011491287137436046,0.007098381804579487
53067,"Thurston County, Washington",274684,75.41538640765388,2.9320965181808916,8.724206724818337,1.3014955366894323,809,85923,153.00735276449953,596,98684,7.33143914930759,0.07901360229480892,0.005172121624260009,69592,771.4285714285714,35.7,0.60790273556231,94.4,0.24316109422492402,0.009415406817732156,0.006039479550889708
53069,"Wahkiakum County, Washington",4189,87.15683934113153,1.289090475053712,6.302220100262592,1.2174743375507282,14,1782,137.99456511036948,11,1828,132.3489705286747,-0.03796095444685466,0.032074440816333094,54085,2446.808510638298,19,2.3100303951367778,92.8,2.43161094224924,0.007856341189674524,0.006017505470459519
53077,"Yakima County, Washington",249325,43.693171563220695,0.7760954577358868,48.90965607139276,3.594505163942645,794,66538,159.11866640969563,538,68434,154.24412468551276,-0.06272174969623329,0.007583876946674851,49871,704.5592705167173,16,0.364741641337386,86.5,0.364741641337386,0.011933030749346239,0.00786158926849227
54003,"Berkeley County, West Virginia",113495,84.23366668135161,7.231155557513547,4.224855720516322,0.05110357284461871,514,36765,259.7306296916095,290,37247,330.7585977718493,0.01533408885907903,0.012461542910861278,60615,1144.0729483282676,21,0.729483282674772,93.6,0.48632218844984804,0.013980688154494764,0.007785861948613311
54005,"Boone County, West Virginia",22817,97.72976289608626,0.9159836963667441,0.22790024981373538,0.035061576894420826,175,8557,90.98076719834802,122,9106,25.811818998280614,-0.2214691735898557,0.02152211811077944,38642,2302.127659574468,8.4,0.790273556231003,94.6,0.60790273556231,0.020451092672665653,0.013397759718866682
54009,"Brooke County, West Virginia",22772,95.72720885297734,1.6555418935534867,0.8738802037590023,0.004391357807834183,134,8993,164.87874332369228,82,9365,87.89908987014599,-0.11419102139198553,0.01717038704352768,49772,2185.4103343465044,19.4,1.2765957446808511,94.6,0.790273556231003,0.014900478149671968,0.008756006406833956
54011,"Cabell County, West Virginia",95318,89.88753435867308,5.038922344153256,1.392181959336117,0.17939948383306406,608,28889,187.40330840195966,353,31710,169.77926846349646,-0.1929191480771172,0.010430156385189498,38321,815.1975683890578,25.7,0.729483282674772,92.8,0.42553191489361697,0.021046072899719617,0.011132134973194575
54015,"Clay County, West Virginia",8785,99.19180421172453,0.011383039271485486,0.0796812749003984,0.13659647125782584,48,3450,48.98979485566356,37,3278,4.330127018922193,-0.2661760196258816,0.03545198402128844,35875,2517.933130699088,9.5,1.398176291793313,95.5,1.094224924012158,0.01391304347826087,0.011287370347773032
54019,"Fayette County, West Virginia",44126,92.45569505506957,5.058242306123374,1.1172551330281466,0.23568870960431493,316,16930,106.28381814744897,203,17089,117.21241401831122,-0.1754987355998876,0.01480007606246037,40379,1227.355623100304,15.2,1.033434650455927,92.9,0.6686930091185411,0.018665091553455405,0.011878986482532623
12037,"Franklin County, Florida",11736,76.94274028629857,13.437286980231766,5.4447852760736195,0.0681663258350375,75,4226,94.88809198208172,38,4315,128.04784262142022,-0.1096113567605306,0.03376359653044858,42855,3220.6686930091187,17.1,1.398176291793313,81.7,2.127659574468085,0.017747278750591577,0.00880648899188876
12057,"Hillsborough County, Florida",1378883,49.52813255366844,15.476947645304206,28.028338880093525,0.18007329120744836,4467,389822,159.00078616157845,2914,429383,132.51886658132872,0.009059437188031242,0.0030766650461893454,56137,367.1732522796353,32.7,0.24316109422492402,87,0.182370820668693,0.011459076193749968,0.006786481998588672
12065,"Jefferson County, Florida",14105,59.43282523927685,34.36370081531372,4.005671747607232,0.5459057071960298,85,5395,82.20401450050964,54,6017,38.029593739612835,-0.09131866227690175,0.031897835130034365,48173,4913.677811550152,22,1.762917933130699,93.6,1.094224924012158,0.015755329008341055,0.008974572045870035
8093,"Park County, Colorado",17392,89.1616835326587,0.13799448022079117,6.043008279668813,1.592686292548298,60,10543,183.84776310850236,42,9806,176.99929378390186,0.07234162101418738,0.024134155541267018,66861,3902.127659574468,30.2,2.006079027355623,92.7,1.21580547112462,0.005690979797021721,0.004283091984499286
8099,"Prowers County, Colorado",12052,59.508795220710255,1.1118486558247593,37.60371722535679,0.4480584135413209,41,4080,194.57325098789914,31,4219,62.98809411309411,-0.14809590973201692,0.02493355003147381,40097,1653.4954407294833,17.4,1.7021276595744679,89.2,1.21580547112462,0.010049019607843138,0.007347712728134629
8107,"Routt County, Colorado",24874,89.53123743668087,0.775910589370427,6.995256090697113,0.4663504060464742,67,10086,80.14050162059134,24,9855,210.1338858918285,0.11107621440536014,0.025156693848486112,74273,2333.738601823708,50.4,1.580547112462006,91.9,0.9726443768996961,0.006642871306761848,0.0024353120243531205
8113,"San Miguel County, Colorado",7968,86.40813253012048,0.20080321285140562,10.291164658634537,0.5271084337349398,18,3553,64.56585785072478,10,2872,52.06966487312934,0.07643126997965707,0.027642535058190167,64478,2900.3039513677813,56.7,2.3100303951367778,92,0.9118541033434651,0.0050661412890515055,0.003481894150417827
8115,"Sedgwick County, Colorado",2350,82.29787234042553,1.2765957446808511,13.574468085106384,0.1276595744680851,14,1005,107.9872677680105,NA,952,95.26279441628824,-0.1671583087512291,0.031861080330362605,45188,3917.933130699088,20.8,2.2492401215805473,92.3,1.6413373860182372,0.013930348258706468,NA
5125,"Saline County, Arkansas",118009,85.1816386885746,7.013871823335508,4.619139218195222,0.30421408536637035,478,35303,315.8144233565022,327,38123,304.7068263101436,0.040776075589395465,0.009029193614542037,62152,1277.8115501519758,26.1,0.729483282674772,93.9,0.42553191489361697,0.013539925785344022,0.008577499147496262
5131,"Sebastian County, Arkansas",127461,69.96493044931391,6.895442527518221,14.012129200304408,1.142310196844525,575,39182,9.082951062292477,381,41599,12.298373876248846,-0.12336688375764752,0.010294461142214117,43240,947.112462006079,19.7,0.6686930091185411,89.3,0.42553191489361697,0.014675105915981828,0.009158874011394504
5139,"Union County, Arkansas",39732,60.85271317829457,32.638679150307055,3.875968992248062,0.8431490989630525,243,13590,163.93596310755,165,14534,105.24970308746718,-0.1544894366197183,0.01804502519677516,44000,1742.2492401215804,20.8,1.1550151975683889,89.4,0.9726443768996961,0.017880794701986755,0.01135269024356681
18171,"Warren County, Indiana",8247,96.2168061113132,0.6426579362192313,1.6612101370195222,0.21826118588577664,23,3178,9.486832980505138,19,3009,19.332614929181204,0.009456264775413711,0.020582469493954494,61148,3289.3617021276596,18.9,1.6413373860182372,95.6,0.9118541033434651,0.00723725613593455,0.006314390162844799
18177,"Wayne County, Indiana",66613,88.35962950174891,4.953987960308048,2.9258553135273897,0.16363172353744765,355,22364,183.6674984857147,263,23838,162.38842323269228,-0.11495246326707001,0.011177998155214522,44228,939.209726443769,18.2,0.729483282674772,88,0.729483282674772,0.015873725630477554,0.011032804765500462
19005,"Allamakee County, Iowa",13880,90.79250720461096,1.2536023054755043,6.368876080691643,0.1585014409221902,48,5500,73.11805522577855,29,5342,49.623583103198015,-0.08645291253986906,0.01700276719946228,51057,2926.4437689969604,18.5,1.094224924012158,92.5,1.1550151975683889,0.008727272727272728,0.0054286783976038935
17059,"Gallatin County, Illinois",5157,95.71456273026953,0.2326934264107039,1.4543339150668995,0.5235602094240838,29,1693,49.20619879649311,25,1913,46.9041575982343,-0.1365600691443388,0.028098421300003413,42500,2309.422492401216,9.9,1.519756838905775,96.4,0.9118541033434651,0.017129356172474897,0.013068478829064296
17067,"Hancock County, Illinois",18112,96.26214664310955,0.8171378091872792,1.4796819787985867,0.016563604240282685,72,6992,83.58379029453019,44,7020,62.20932405998316,-0.07345013477088949,0.013128924317841895,51549,1234.0425531914893,21.3,1.1550151975683889,97,0.42553191489361697,0.010297482837528604,0.0062678062678062675
18061,"Harrison County, Indiana",39712,95.40692989524577,0.778102336825141,1.838235294117647,0.27699435938759065,167,14358,322.78282172383337,112,14816,113.24751652906124,-0.022696105320899617,0.01778355604054389,57132,2013.981762917933,17.4,1.094224924012158,92.9,0.8510638297872339,0.011631146399219947,0.00755939524838013
18073,"Jasper County, Indiana",33449,91.64100571018565,0.7593650034380699,5.976262369577566,0,119,11364,143.47909255358428,77,11509,240.51507229277752,-0.021772071138049288,0.014255517350634971,59574,1443.161094224924,14.9,1.033434650455927,92.8,0.729483282674772,0.010471664906722985,0.006690416196020506
18081,"Johnson County, Indiana",151564,89.70401942413766,2.3824918846163996,3.4876355862869812,0.13855532976168483,450,44199,384.6816865929544,298,46832,506.0039525537325,0.09174032307223408,0.008478222946162378,68712,1285.7142857142858,31.8,0.790273556231003,92.8,0.60790273556231,0.010181225819588679,0.0063631704817219
18083,"Knox County, Indiana",37409,92.83060226148788,2.8602742655510704,1.916651073271138,0.09623352669143789,165,12605,113.86395390991831,122,12914,171.0263137648707,-0.10952858575727181,0.016320082016838537,46457,1291.1854103343464,16.4,0.9118541033434651,92.1,0.60790273556231,0.013090043633478779,0.009447111661762429
18089,"Lake County, Indiana",486849,54.29979315968606,23.639773317804906,18.682178663199473,0.1834244293405142,2195,160297,47.52630850381713,1427,174151,50.904322016897545,-0.04185788165252889,0.0049219767913963675,54249,437.6899696048632,22.1,0.303951367781155,91.4,0.24316109422492402,0.013693331752933618,0.008194038506813052
18107,"Montgomery County, Indiana",38276,92.08381231058627,0.7916187689413732,4.773226042428676,0.19333263663914724,164,13244,174.56374193972812,111,13089,240.68132457671078,-0.0326108309868378,0.014848030316027721,53610,1652.2796352583587,18.1,0.9118541033434651,90.5,0.729483282674772,0.012382965871337965,0.008480403392161356
20121,"Miami County, Kansas",33127,92.89703263199203,1.376520662903372,3.1122649198538954,0.839194614664775,124,11915,244.8060456769808,74,11826,205.62405014978185,0.07880883161782039,0.01674647573098918,69150,2529.483282674772,27.7,1.1550151975683889,94.9,0.6686930091185411,0.010407049937054134,0.006257398951462878
20129,"Morton County, Kansas",2838,71.84637068357999,0.916138125440451,23.044397463002113,0,NA,994,88.28221791504788,NA,987,77.90218225441441,-0.10832587287376902,0.03419528074433132,43925,3108.8145896656533,17.1,2.9787234042553195,86.5,3.221884498480243,NA,NA
20137,"Norton County, Kansas",5486,89.22712358731316,2.697776157491797,5.140357273058695,0.4557054320087495,25,1983,61.22703651165881,14,1704,44.721359549995796,-0.11502590673575129,0.039449309724484176,49891,3038.905775075988,15.9,2.613981762917933,91.7,1.9452887537993921,0.012607160867372668,0.008215962441314555
